,x,y,z,vx,vy,vz,roll,pitch,yaw
0.1754,-0.0003799165966584377,0.0001900710148711028,10.041100106625983,-0.008671292132297118,0.004339509907010023,0.4686339854022784,-0.0059505890883815304,-0.005950484025438296,1.767764907406457e-05
0.17550000000000002,-0.00038078372587166745,0.0001905049658618038,10.041146970024522,-0.00868612282723677,0.004346936285679351,0.46890097794625313,-0.005957374412793204,-0.005957268989878806,1.7718001793330067e-05
0.1756,-0.0003816523381543911,0.00019093965949037173,10.041193860122316,-0.00870097040728326,0.004354371132083004,0.4691679703893932,-0.0059641636040344,-0.005964057820122104,1.775842355933634e-05
0.1757,-0.0003825224351951194,0.00019137509660358004,10.041240776919356,-0.008715834881998886,0.004361814451045217,0.4694349627315261,-0.005970956662106897,-0.005970850516167303,1.779891445080771e-05
0.1758,-0.0003833940186833193,0.00019181127804868456,10.041287720415628,-0.008730716260945843,0.004369266247390222,0.4697019549724792,-0.005977753587012469,-0.005977647078013071,1.7839474546513386e-05
0.1759,-0.00038426709030941385,0.0001922482046734236,10.041334690611125,-0.008745614553686219,0.00437672652594225,0.46996894711207965,-0.005984554378752449,-0.005984447505659407,1.7880103925267445e-05
0.17600000000000002,-0.0003851416517647825,0.00019268587732601783,10.041381687505837,-0.008760529769782005,0.004384195291525529,0.47023593915015444,-0.005991359037328614,-0.00599125179910498,1.7920802665928848e-05
0.1761,-0.00038601770474176066,0.00019312429685517039,10.041428711099751,-0.008775461918795089,0.0043916725489642865,0.4705029310865303,-0.005998167562742296,-0.005998059958349344,1.796157084740143e-05
0.1762,-0.0003868952509336402,0.00019356346411006681,10.04147576139286,-0.008790411010287253,0.004399158303082747,0.47076992292103376,-0.006004979954995271,-0.006004871983391613,1.800240854863391e-05
0.1763,-0.0003877742920346689,0.00019400337994037508,10.041522838385152,-0.00880537705382018,0.004406652558705132,0.4710369146534912,-0.0060117962140888714,-0.006011687874230898,1.8043315848619882e-05
0.1764,-0.00038865482974005097,0.0001944440451962456,10.041569942076617,-0.008820360058955451,0.004414155320655664,0.4713039062837287,-0.006018616340024874,-0.00601850763086631,1.808429282639782e-05
0.17650000000000002,-0.0003895368657459465,0.00019488546072831116,10.041617072467245,-0.00883536003525454,0.004421666593758561,0.47157089781157235,-0.00602544033280461,-0.006025331253297406,1.8125339561051078e-05
0.1766,-0.00039042040174947195,0.00019532762738768702,10.041664229557027,-0.008850376992278822,0.00442918638283804,0.47183788923684783,-0.006032268192429857,-0.006032158741523297,1.8166456131707886e-05
0.1767,-0.0003913054394486998,0.00019577054602597083,10.04171141334595,-0.008865410939589568,0.0044367146927183155,0.47210488055938077,-0.006039099918902391,-0.006038990095543095,1.820764261754136e-05
0.1768,-0.00039219198054265875,0.00019621421749524266,10.041758623834006,-0.008880461886747949,0.0044442515282236,0.4723718717789965,-0.006045935512223544,-0.006045825315355913,1.8248899097769487e-05
0.1769,-0.00039308002673133353,0.00019665864264806503,10.041805861021185,-0.008895529843315026,0.004451796894178105,0.47263886289552015,-0.006052774972395092,-0.006052664400960861,1.829022565165514e-05
0.17700000000000002,-0.00039396957971566505,0.00019710382233748284,10.041853124907474,-0.008910614818851767,0.004459350795406039,0.47290585390877676,-0.006059618299418368,-0.006059507352357496,1.8331622358506064e-05
0.1771,-0.0003948606411975502,0.00019754975741702346,10.041900415492865,-0.008925716822919028,0.004466913236731609,0.47317284481859107,-0.006066465493295148,-0.00606635416954493,1.837308929767489e-05
0.1772,-0.0003957532128798421,0.00019799644874069663,10.041947732777347,-0.008940835865077568,0.004474484222979019,0.4734398356247877,-0.006073316554027208,-0.006073204852522274,1.841462654855913e-05
0.1773,-0.00039664729646634987,0.00019844389716299453,10.041995076760909,-0.00895597195488804,0.004482063758972473,0.47370682632719097,-0.006080171481615881,-0.00608005940128864,1.8456234190601164e-05
0.1774,-0.00039754289366183867,0.00019889210353889178,10.042042447443542,-0.008971125101910995,0.004489651849536172,0.47397381692562507,-0.0060870302760629436,-0.00608691781584314,1.8497912303288262e-05
0.17750000000000002,-0.00039844000617202975,0.0001993410687238454,10.042089844825234,-0.00898629531570688,0.0044972484994943145,0.47424080741991403,-0.006093892937369727,-0.0060937800961853306,1.8539660966152575e-05
0.1776,-0.00039933863570360044,0.00019979079357379482,10.042137268905977,-0.00900148260583604,0.004504853713671097,0.4745077978098816,-0.006100759465538452,-0.0061006462423138785,1.8581480258771127e-05
0.1777,-0.00040023878396418407,0.00020024127894516193,10.042184719685759,-0.009016686981858712,0.004512467496890714,0.4747747880953514,-0.0061076298605700075,-0.00610751625422834,1.8623370260765828e-05
0.1778,-0.00040114045266236996,0.000200692525694851,10.042232197164568,-0.009031908453335036,0.00452008985397736,0.4750417782761468,-0.006114504122466613,-0.006114390131927827,1.8665331051803465e-05
0.1779,-0.0004020436435077035,0.00020114453468024872,10.042279701342395,-0.009047147029825047,0.004527720789755224,0.47530876835209096,-0.006121382251229601,-0.006121267875411895,1.8707362711595702e-05
0.17800000000000002,-0.00040294835821068597,0.00020159730675922425,10.042327232219229,-0.009062402720888674,0.0045353603090484956,0.47557575832300686,-0.006128264246860304,-0.006128149484679213,1.874946531989909e-05
0.1781,-0.0004038545984827748,0.0002020508427901291,10.042374789795062,-0.009077675536085744,0.004543008416681361,0.47584274818871736,-0.006135150109360943,-0.006135034959729335,1.8791638956515058e-05
0.1782,-0.0004047623660363834,0.00020250514363179725,10.042422374069881,-0.00909296548497598,0.004550665117478005,0.476109737949045,-0.006142039838732849,-0.006141924300561374,1.8833883701289913e-05
0.17830000000000001,-0.00040567166258488103,0.00020296021014354506,10.042469985043676,-0.009108272577119,0.004558330416262611,0.47637672760381217,-0.006148933434977355,-0.006148817507173998,1.8876199634114846e-05
0.1784,-0.0004065824898425929,0.0002034160431851713,10.042517622716437,-0.009123596822074321,0.004566004317859359,0.4766437171528411,-0.006155830898096681,-0.006155714579567206,1.8918586834925923e-05
0.17850000000000002,-0.00040749484952480033,0.00020387264361695724,10.042565287088152,-0.009138938229401355,0.004573686827092427,0.47691070659595375,-0.00616273222809216,-0.006162615517739667,1.89610453837041e-05
0.1786,-0.0004084087433477405,0.00020433001229966648,10.042612978158811,-0.009154296808659408,0.004581377948785993,0.4771776959329719,-0.006169637424965568,-0.0061695203216904915,1.9003575360475203e-05
0.1787,-0.00040932417302860644,0.00020478815009454507,10.042660695928404,-0.009169672569407684,0.00458907768776423,0.47744468516371713,-0.0061765464887182375,-0.006176428991419236,1.904617684530995e-05
0.17880000000000001,-0.0004102411402855472,0.0002052470578633215,10.04270844039692,-0.009185065521205285,0.00459678604885131,0.47771167428801087,-0.006183459419351944,-0.006183341526924568,1.9088849918323926e-05
0.1789,-0.00041115964683766776,0.00020570673646820665,10.042756211564349,-0.009200475673611203,0.004604503036871405,0.47797866330567435,-0.006190376216868465,-0.006190257928206044,1.913159465967761e-05
0.17900000000000002,-0.0004120796944050289,0.0002061671867718938,10.042804009430679,-0.009215903036184333,0.004612228656648681,0.4782456522165285,-0.006197296881269576,-0.006197178195262776,1.9174411149576356e-05
0.1791,-0.00041300128470864736,0.00020662840963755864,10.0428518339959,-0.009231347618483458,0.004619962913007307,0.4785126410203941,-0.00620422141255661,-0.0062041023280938745,1.9217299468270402e-05
0.1792,-0.0004139244194704957,0.00020709040592885937,10.042899685260002,-0.009246809430067265,0.004627705810771445,0.4787796297170918,-0.006211149810731342,-0.006211030326698896,1.9260259696054864e-05
